epoch,phase,batch_loss,batch_iou,pixel_acc,iou_Sidewalk,iou_Braille Guide Blocks,iou_Roadway,iou_Alley,iou_Bike Lane,iou_Caution Zone,iou_Cross walk
1,train,2.223007917404175,0.026186151430010796,0.13776540756225586,,,,,,,
1,train,2.2209255695343018,0.029331985861063004,0.13335305452346802,,,,,,,
1,train,2.2030138969421387,0.03127404674887657,0.14630985260009766,,,,,,,
1,train,2.1552364826202393,0.03998648002743721,0.1628144383430481,,,,,,,
1,train,2.145232915878296,0.04016649350523949,0.1842184066772461,,,,,,,
1,train,2.13112211227417,0.044756822288036346,0.1880742907524109,,,,,,,
1,train,2.0976805686950684,0.052873048931360245,0.20744788646697998,,,,,,,
1,train,2.0871822834014893,0.054089318960905075,0.22364270687103271,,,,,,,
1,train,2.0657880306243896,0.06727854907512665,0.24355089664459229,,,,,,,
1,train,2.0012004375457764,0.08126691728830338,0.29292118549346924,,,,,,,
1,train,2.0195655822753906,0.07679878175258636,0.2836902141571045,,,,,,,
1,train,2.0249783992767334,0.08329426497220993,0.2883496880531311,,,,,,,
1,train,1.9982174634933472,0.08753246814012527,0.29432982206344604,,,,,,,
1,train,1.9590309858322144,0.0997261330485344,0.3256600499153137,,,,,,,
1,train,1.9596748352050781,0.10152249038219452,0.33796530961990356,,,,,,,
1,train,1.8934056758880615,0.11983586847782135,0.3896205425262451,,,,,,,
1,train,1.8809633255004883,0.11867843568325043,0.39349865913391113,,,,,,,
1,train,1.8929133415222168,0.12084158509969711,0.3859385848045349,,,,,,,
1,train,1.857757806777954,0.12353523075580597,0.41352736949920654,,,,,,,
1,train,1.8140676021575928,0.13546986877918243,0.43635743856430054,,,,,,,
1,train,1.8207370042800903,0.1336914747953415,0.43483585119247437,,,,,,,
1,train,1.8014333248138428,0.1390727311372757,0.44328808784484863,,,,,,,
1,train,1.7961490154266357,0.14057616889476776,0.44257843494415283,,,,,,,
1,train,1.738339900970459,0.15339875221252441,0.4845240116119385,,,,,,,
1,train,1.7706222534179688,0.1389537900686264,0.45130932331085205,,,,,,,
1,train,1.674389123916626,0.16364002227783203,0.5185981392860413,,,,,,,
1,train,1.6978243589401245,0.15632237493991852,0.49230146408081055,,,,,,,
1,train,1.73624849319458,0.15094797313213348,0.47665905952453613,,,,,,,
1,train,1.6519514322280884,0.16460490226745605,0.5147215723991394,,,,,,,
1,train,1.5963317155838013,0.17113329470157623,0.5471148490905762,,,,,,,
1,train,1.6215550899505615,0.1668379306793213,0.5104921460151672,,,,,,,
1,train,1.6197062730789185,0.16666093468666077,0.5243910551071167,,,,,,,
1,train,1.5596344470977783,0.17842264473438263,0.5583096742630005,,,,,,,
1,train,1.5425560474395752,0.18453533947467804,0.5571398735046387,,,,,,,
1,train,1.512211799621582,0.18429338932037354,0.5660952925682068,,,,,,,
1,train,1.45449960231781,0.1936773955821991,0.5828141570091248,,,,,,,
1,train,1.4587559700012207,0.1878940314054489,0.5908984541893005,,,,,,,
1,train,1.4880677461624146,0.18402007222175598,0.5721503496170044,,,,,,,
1,train,1.4246104955673218,0.18292511999607086,0.5814722776412964,,,,,,,
1,train,1.408494472503662,0.19826078414916992,0.6057191491127014,,,,,,,
1,train,1.3751240968704224,0.2007710188627243,0.617915153503418,,,,,,,
1,train,1.36752450466156,0.1961909681558609,0.6097779870033264,,,,,,,
1,train,1.3612223863601685,0.19837522506713867,0.6139368414878845,,,,,,,
1,train,1.484148621559143,0.17636898159980774,0.5602748990058899,,,,,,,
1,train,1.3971292972564697,0.18911197781562805,0.5946558117866516,,,,,,,
1,train,1.4370373487472534,0.18165232241153717,0.5697217583656311,,,,,,,
1,train,1.4029626846313477,0.19012539088726044,0.5878437757492065,,,,,,,
1,train,1.264589786529541,0.20612645149230957,0.6324268579483032,,,,,,,
1,train,1.3696609735488892,0.18775466084480286,0.5999325513839722,,,,,,,
1,train,1.3231719732284546,0.19389256834983826,0.6176382303237915,,,,,,,
1,train,1.2870866060256958,0.2050124555826187,0.6186509132385254,,,,,,,
1,train,1.3654122352600098,0.18959760665893555,0.6039118766784668,,,,,,,
1,train,1.2971532344818115,0.1972263753414154,0.5981775522232056,,,,,,,
1,train,1.2267186641693115,0.20782412588596344,0.640795111656189,,,,,,,
1,train,1.2289211750030518,0.21143890917301178,0.6331750154495239,,,,,,,
1,train,1.2965683937072754,0.1997862011194229,0.6191879510879517,,,,,,,
1,train,1.2899456024169922,0.20541127026081085,0.6143864393234253,,,,,,,
1,train,1.2117717266082764,0.21397092938423157,0.6532478332519531,,,,,,,
1,train,1.281511902809143,0.20074684917926788,0.6117953658103943,,,,,,,
1,train,1.2254931926727295,0.21540217101573944,0.6452677249908447,,,,,,,
1,train,1.0826966762542725,0.22038350999355316,0.671886146068573,,,,,,,
1,train,1.1972874402999878,0.20897258818149567,0.652011513710022,,,,,,,
1,train,1.2117842435836792,0.2000206559896469,0.6275875568389893,,,,,,,
1,train,1.2430135011672974,0.20877087116241455,0.6323629021644592,,,,,,,
1,train,1.3015223741531372,0.1939089298248291,0.6173297166824341,,,,,,,
1,train,1.2497001886367798,0.2027350813150406,0.6177849769592285,,,,,,,
1,train,1.1882600784301758,0.2072254866361618,0.6419841647148132,,,,,,,
1,train,1.1582978963851929,0.21260246634483337,0.6340842843055725,,,,,,,
1,train,1.1424874067306519,0.2141696661710739,0.6512190699577332,,,,,,,
1,train,1.121004581451416,0.22129718959331512,0.6569797992706299,,,,,,,
1,train,1.2315516471862793,0.2090291529893875,0.6295901536941528,,,,,,,
1,train,1.2391586303710938,0.20619545876979828,0.6235144138336182,,,,,,,
1,train,1.1164875030517578,0.22102750837802887,0.648190975189209,,,,,,,
1,train,1.140444040298462,0.21655014157295227,0.6359522342681885,,,,,,,
1,train,1.197097659111023,0.21182598173618317,0.621854841709137,,,,,,,
1,train,1.259345293045044,0.19574904441833496,0.5943502187728882,,,,,,,
1,train,1.0748035907745361,0.22509925067424774,0.6551446318626404,,,,,,,
1,train,1.1051526069641113,0.22744928300380707,0.6511427760124207,,,,,,,
1,train,1.0464181900024414,0.22543403506278992,0.6631274223327637,,,,,,,
1,train,1.0754154920578003,0.21919015049934387,0.6628740429878235,,,,,,,
1,train,1.0892928838729858,0.21735452115535736,0.6453329920768738,,,,,,,
1,train,1.1499154567718506,0.22642697393894196,0.6468254923820496,,,,,,,
1,train,0.9831539392471313,0.23756875097751617,0.6773568987846375,,,,,,,
1,train,1.0435411930084229,0.2210000604391098,0.645389199256897,,,,,,,
1,train,1.1559107303619385,0.21457532048225403,0.635398268699646,,,,,,,
1,train,0.987018346786499,0.22858889400959015,0.6615740656852722,,,,,,,
1,train,1.0678884983062744,0.2144564837217331,0.6472179889678955,,,,,,,
1,train,1.104896068572998,0.2495620995759964,0.6515984535217285,,,,,,,
1,train,1.0272581577301025,0.23760578036308289,0.6734963059425354,,,,,,,
